time,ax,ay,az,fx,fy,fz,tx,ty,tz
10386,-3.17499,0,-8.14497,1.37019,-0.338691,-5.08127,-0.286159,-0.313463,-0.18658
10387,-3.17633,0,-8.14411,1.2864,-0.324621,-5.02092,-0.28586,-0.322257,-0.183711
10388,-3.17766,0,-8.14325,1.19837,-0.306811,-4.96157,-0.285103,-0.33007,-0.179579
10389,-3.179,0,-8.14239,1.10456,-0.290144,-4.90234,-0.284294,-0.336851,-0.174212
10390,-3.18034,0,-8.14153,1.01269,-0.273235,-4.83971,-0.284922,-0.344953,-0.170719
10391,-3.18167,0,-8.14067,0.917061,-0.252953,-4.78906,-0.286369,-0.351417,-0.169058
10392,-3.18301,0,-8.13981,0.818863,-0.230433,-4.74229,-0.288585,-0.358341,-0.168785
10393,-3.18434,0,-8.13895,0.717981,-0.207225,-4.69553,-0.290655,-0.365778,-0.168602
10394,-3.18568,0,-8.13809,0.614567,-0.185083,-4.65261,-0.292178,-0.373255,-0.167192
10395,-3.18701,0,-8.13723,0.512782,-0.165124,-4.61218,-0.292102,-0.379529,-0.163879
10396,-3.18834,0,-8.13637,0.411694,-0.149452,-4.57528,-0.29059,-0.383996,-0.157544
10397,-3.18968,0,-8.13551,0.308509,-0.143881,-4.53491,-0.288529,-0.387772,-0.147442
10398,-3.19101,0,-8.13465,0.199086,-0.13103,-4.49483,-0.28525,-0.392393,-0.132835
10399,-3.19234,0,-8.13379,0.0804415,-0.122343,-4.45562,-0.282368,-0.395085,-0.11936
10400,-3.19367,0,-8.13293,-0.0375217,-0.113509,-4.42688,-0.280232,-0.396558,-0.108803
10401,-3.195,0,-8.13207,-0.156472,-0.110831,-4.396,-0.278359,-0.398197,-0.0990264
10402,-3.19633,0,-8.13121,-0.280119,-0.113704,-4.35094,-0.277234,-0.402361,-0.0886241
10403,-3.19766,0,-8.13035,-0.413752,-0.102796,-4.32033,-0.276203,-0.40593,-0.0764104
10404,-3.19899,0,-8.1295,-0.545609,-0.0920422,-4.29572,-0.276012,-0.408004,-0.0671418
10405,-3.20032,0,-8.12864,-0.674047,-0.0851911,-4.27395,-0.276178,-0.409196,-0.0595369
10406,-3.20164,0,-8.12778,-0.792306,-0.0790672,-4.25864,-0.276603,-0.409913,-0.0532402
10407,-3.20297,0,-8.12692,-0.908053,-0.0735308,-4.24241,-0.276929,-0.410549,-0.045918
10408,-3.2043,0,-8.12606,-1.02723,-0.0658851,-4.2246,-0.277227,-0.412325,-0.034579
10409,-3.20562,0,-8.12521,-1.15064,-0.0575234,-4.19954,-0.277835,-0.416624,-0.0174146
10410,-3.20695,0,-8.12435,-1.26955,-0.042671,-4.18671,-0.278807,-0.420937,0.0018819
10411,-3.20827,0,-8.12349,-1.38403,-0.0284049,-4.18065,-0.28019,-0.425062,0.0228156
10412,-3.2096,0,-8.12264,-1.48212,-0.0192167,-4.17703,-0.282071,-0.427964,0.040326
10413,-3.21092,0,-8.12178,-1.56899,-0.0167298,-4.17843,-0.283863,-0.427635,0.0533861
10414,-3.21225,0,-8.12092,-1.6434,-0.0215416,-4.17851,-0.285564,-0.424493,0.0615035
10415,-3.21357,0,-8.12007,-1.70671,-0.031849,-4.18548,-0.286802,-0.417417,0.0651695
10416,-3.21489,0,-8.11921,-1.76172,-0.0478489,-4.19594,-0.28759,-0.408282,0.0672619
10417,-3.21621,0,-8.11836,-1.80328,-0.0661,-4.21217,-0.288278,-0.399162,0.0692951
10418,-3.21753,0,-8.1175,-1.82797,-0.0864924,-4.23244,-0.28859,-0.390121,0.0712635
10419,-3.21885,0,-8.11664,-1.83968,-0.106106,-4.25825,-0.288843,-0.381792,0.0737856
10420,-3.22017,0,-8.11579,-1.84025,-0.124315,-4.28806,-0.289095,-0.37454,0.0768427
10421,-3.22149,0,-8.11493,-1.83481,-0.14277,-4.32089,-0.289419,-0.366772,0.0794545
10422,-3.22281,0,-8.11408,-1.82349,-0.160487,-4.35415,-0.289498,-0.35875,0.0813596
10423,-3.22413,0,-8.11322,-1.80718,-0.176327,-4.38742,-0.289534,-0.350802,0.0833142
10424,-3.22545,0,-8.11237,-1.78148,-0.188875,-4.42719,-0.288957,-0.341322,0.0838246
10425,-3.22677,0,-8.11152,-1.7474,-0.193767,-4.47988,-0.287713,-0.332042,0.0810784
10426,-3.22808,0,-8.11066,-1.57719,-0.235793,-4.6223,-0.294349,-0.29281,0.0462147
10427,-3.2294,0,-8.10981,-1.5429,-0.274523,-4.54113,-0.293883,-0.310048,0.0554886
10428,-3.23072,0,-8.10895,-1.47164,-0.2611,-4.62751,-0.286871,-0.292596,0.0588463
10429,-3.23203,0,-8.1081,-1.35947,-0.290141,-4.73863,-0.290442,-0.272282,0.0326929
10430,-3.23335,0,-8.10725,-1.24903,-0.368049,-4.72614,-0.291994,-0.269756,0.0191942
10431,-3.23466,0,-8.10639,-1.11577,-0.368442,-4.83273,-0.287123,-0.241658,0.00937806
10432,-3.23598,0,-8.10554,-0.993167,-0.398934,-4.81833,-0.28897,-0.232785,0.000912148
10433,-3.23729,0,-8.10469,-0.800696,-0.366463,-4.86227,-0.288559,-0.212098,-0.0166581
10434,-3.2386,0,-8.10383,-0.609293,-0.340086,-4.94059,-0.298061,-0.203097,-0.0508526
10435,-3.23991,0,-8.10298,-0.46207,-0.329527,-4.97386,-0.300232,-0.197609,-0.0722725
10436,-3.24123,0,-8.10213,-0.314422,-0.288755,-5.03487,-0.301302,-0.181988,-0.092054
10437,-3.24254,0,-8.10128,-0.188896,-0.271078,-5.14253,-0.30685,-0.181406,-0.119758
10438,-3.24385,0,-8.10042,-0.110676,-0.269755,-5.16899,-0.304966,-0.190451,-0.132321
10439,-3.24516,0,-8.09957,-0.0286632,-0.28367,-5.17572,-0.304392,-0.19799,-0.142072
10440,-3.24647,0,-8.09872,0.0256354,-0.291432,-5.1316,-0.301063,-0.215024,-0.142942
10441,-3.24778,0,-8.09787,0.0908922,-0.306384,-5.08979,-0.299599,-0.22538,-0.144258
10442,-3.24909,0,-8.09702,0.13275,-0.30151,-5.05729,-0.296207,-0.239319,-0.142307
10443,-3.25039,0,-8.09617,0.160009,-0.305867,-5.01281,-0.295262,-0.248083,-0.14332
10444,-3.2517,0,-8.09531,0.182437,-0.298601,-5.00096,-0.295922,-0.257992,-0.147115
10445,-3.25301,0,-8.09446,0.173913,-0.312463,-4.94877,-0.296968,-0.273238,-0.152836
10446,-3.25432,0,-8.09361,0.15956,-0.304167,-4.94761,-0.295889,-0.27818,-0.156543
10447,-3.25562,0,-8.09276,0.134937,-0.304031,-4.92437,-0.296233,-0.287205,-0.160667
10448,-3.25693,0,-8.09191,-0.0998264,-0.306744,-4.90481,-0.277311,-0.276193,-0.126631
10449,-3.25823,0,-8.09106,-0.339308,-0.304915,-4.66376,-0.266214,-0.310356,-0.0679062
10450,-3.25954,0,-8.09021,-0.574267,-0.261181,-4.62674,-0.255751,-0.31578,-0.0136199
10451,-3.26084,0,-8.08936,-0.785003,-0.261977,-4.48803,-0.249768,-0.332087,0.040276
10452,-3.26214,0,-8.08851,-0.95157,-0.25443,-4.41374,-0.244421,-0.341079,0.0724161
10453,-3.26345,0,-8.08766,-1.13025,-0.259764,-4.36191,-0.243137,-0.340079,0.106371
10454,-3.26475,0,-8.08681,-1.23863,-0.291569,-4.24259,-0.24156,-0.350316,0.127111
10455,-3.26605,0,-8.08597,-1.34548,-0.310439,-4.23768,-0.241292,-0.340062,0.14203
10456,-3.26735,0,-8.08512,-1.29216,-0.342385,-4.26034,-0.255834,-0.343601,0.141613
10457,-3.26865,0,-8.08427,-1.09803,-0.310742,-4.4199,-0.271751,-0.297849,0.0972156
10458,-3.26995,0,-8.08342,-0.904595,-0.377443,-4.56948,-0.27771,-0.282951,0.0699484
10459,-3.27125,0,-8.08257,-0.667952,-0.475523,-4.7672,-0.28372,-0.261306,0.0420236
10460,-3.27255,0,-8.08172,-0.511562,-0.560966,-4.90836,-0.288989,-0.252864,0.029375
10461,-3.27385,0,-8.08087,-0.333617,-0.534349,-4.99542,-0.298628,-0.236148,-0.0111497
10462,-3.27515,0,-8.08003,-0.232954,-0.51039,-5.02576,-0.305414,-0.23891,-0.0423732
10463,-3.27645,0,-8.07918,-0.130594,-0.480321,-5.06721,-0.313639,-0.231265,-0.0744659
10464,-3.27774,0,-8.07833,-0.0601245,-0.444596,-5.10946,-0.316104,-0.224946,-0.0961166
10465,-3.27904,0,-8.07748,-0.14926,-0.449433,-5.14324,-0.305906,-0.234849,-0.102707
10466,-3.28034,0,-8.07664,-0.359328,-0.485999,-4.88016,-0.292445,-0.259111,-0.0655277
10467,-3.28163,0,-8.07579,-0.551392,-0.444607,-4.80087,-0.279839,-0.270575,-0.0351364
10468,-3.28293,0,-8.07494,-0.738617,-0.442442,-4.6951,-0.274795,-0.282933,0.000278142
10469,-3.28422,0,-8.0741,-0.86144,-0.435548,-4.59275,-0.271373,-0.30338,0.0227341
10470,-3.28552,0,-8.07325,-0.986862,-0.403515,-4.61769,-0.268123,-0.301967,0.0444752
10471,-3.28681,0,-8.0724,-0.945257,-0.395672,-4.6301,-0.271,-0.287586,0.0459866
10472,-3.2881,0,-8.07156,-0.8399,-0.358338,-4.69512,-0.269512,-0.26324,0.0343825
10473,-3.2894,0,-8.07071,-0.721826,-0.355154,-4.78303,-0.281415,-0.24924,0.00147825
10474,-3.29069,0,-8.06987,-0.638559,-0.349123,-4.84396,-0.283045,-0.247325,-0.0191013
10475,-3.29198,0,-8.06902,-0.624888,-0.416799,-4.83163,-0.284079,-0.253517,-0.0272066
10476,-3.29327,0,-8.06818,-0.653556,-0.47383,-4.75448,-0.281528,-0.266519,-0.0214203
10477,-3.29456,0,-8.06733,-0.697767,-0.491666,-4.73606,-0.276172,-0.272858,-0.00144065
10478,-3.29585,0,-8.06649,-0.712932,-0.514355,-4.70679,-0.274475,-0.283844,0.0127183
10479,-3.29714,0,-8.06564,-0.728526,-0.508538,-4.7361,-0.272507,-0.274565,0.0150429
10480,-3.29843,0,-8.0648,-0.712201,-0.497511,-4.78849,-0.27223,-0.261351,0.0103051
10481,-3.29972,0,-8.06395,-0.676281,-0.499152,-4.82482,-0.274996,-0.254009,-0.0028183
10482,-3.30101,0,-8.06311,-0.661811,-0.502697,-4.85672,-0.275491,-0.248982,-0.0113434
10483,-3.30229,0,-8.06226,-0.665614,-0.530384,-4.8287,-0.277788,-0.259012,-0.014625
10484,-3.30358,0,-8.06142,-0.692027,-0.558908,-4.77627,-0.278271,-0.27108,-0.0169891
10485,-3.30487,0,-8.06058,-0.729633,-0.580388,-4.73241,-0.279059,-0.279793,-0.0163112
10486,-3.30615,0,-8.05973,-0.74972,-0.581616,-4.71465,-0.279748,-0.285787,-0.0141873
10487,-3.30744,0,-8.05889,-0.751798,-0.561037,-4.73625,-0.278075,-0.284193,-0.00955044
10488,-3.30872,0,-8.05805,-0.740464,-0.541156,-4.7577,-0.277523,-0.281694,-0.00848551
10489,-3.31001,0,-8.0572,-0.736402,-0.532037,-4.77293,-0.277841,-0.279333,-0.0114848
10490,-3.31129,0,-8.05636,-0.75221,-0.539604,-4.77272,-0.278745,-0.279017,-0.0148226
10491,-3.31258,0,-8.05552,-0.773739,-0.554862,-4.74906,-0.279655,-0.283172,-0.0167073
10492,-3.31386,0,-8.05467,-0.7924,-0.561899,-4.73773,-0.280206,-0.285794,-0.0165769
10493,-3.31514,0,-8.05383,-0.798668,-0.559385,-4.7369,-0.280278,-0.287804,-0.0138433
10494,-3.31642,0,-8.05299,-0.794076,-0.548964,-4.75021,-0.279318,-0.286876,-0.0121417
10495,-3.31771,0,-8.05215,-0.789708,-0.544902,-4.76535,-0.278965,-0.284802,-0.0122633
10496,-3.31899,0,-8.05131,-0.790684,-0.552331,-4.76725,-0.279066,-0.284521,-0.0141126
10497,-3.32027,0,-8.05046,-0.799334,-0.567295,-4.75958,-0.279198,-0.284931,-0.0162038
10498,-3.32155,0,-8.04962,-0.808956,-0.582949,-4.74945,-0.279258,-0.285984,-0.0173726
10499,-3.32283,0,-8.04878,-0.81258,-0.590976,-4.74984,-0.278816,-0.285831,-0.0168746
10500,-3.3241,0,-8.04794,-0.8068,-0.591025,-4.76246,-0.27792,-0.284097,-0.0152342
10501,-3.32538,0,-8.0471,-0.792952,-0.585646,-4.78361,-0.276313,-0.28123,-0.0128803
10502,-3.32666,0,-8.04626,-0.776688,-0.58628,-4.79759,-0.275343,-0.279775,-0.0118608
10503,-3.32794,0,-8.04542,-0.76848,-0.594543,-4.80181,-0.274813,-0.279543,-0.0121232
10504,-3.32922,0,-8.04458,-0.766995,-0.607366,-4.79574,-0.274651,-0.280775,-0.0127625
10505,-3.33049,0,-8.04374,-0.765697,-0.616891,-4.79303,-0.27432,-0.281412,-0.0128569
10506,-3.33177,0,-8.0429,-0.761244,-0.620797,-4.79998,-0.273752,-0.280571,-0.0114546
10507,-3.33304,0,-8.04206,-0.751226,-0.618796,-4.81584,-0.272844,-0.278402,-0.0101995
10508,-3.33432,0,-8.04122,-0.740851,-0.61837,-4.82776,-0.271924,-0.276404,-0.0094274
10509,-3.33559,0,-8.04038,-0.735262,-0.62213,-4.83551,-0.271614,-0.275764,-0.00915525
10510,-3.33687,0,-8.03954,-0.7371,-0.63056,-4.83289,-0.271668,-0.27649,-0.00920882
10511,-3.33814,0,-8.0387,-0.742048,-0.639688,-4.82232,-0.272125,-0.279048,-0.00857231
10512,-3.33941,0,-8.03786,-0.745707,-0.643814,-4.81333,-0.272421,-0.282212,-0.00687382
10513,-3.34068,0,-8.03702,-0.746254,-0.642726,-4.80852,-0.272653,-0.284918,-0.00495701
10514,-3.34196,0,-8.03618,-0.743385,-0.641903,-4.80675,-0.27324,-0.286291,-0.00505927
10515,-3.34323,0,-8.03535,-0.745678,-0.640275,-4.81064,-0.273887,-0.284829,-0.00735081
10516,-3.3445,0,-8.03451,-0.750235,-0.637895,-4.81298,-0.274437,-0.283555,-0.00865433
10517,-3.34577,0,-8.03367,-0.753655,-0.636035,-4.81378,-0.275135,-0.283587,-0.00957715
10518,-3.34704,0,-8.03283,-0.760168,-0.634199,-4.81168,-0.275503,-0.283941,-0.00973082
10519,-3.34831,0,-8.03199,-0.766776,-0.634728,-4.8053,-0.276335,-0.28555,-0.00982282
10520,-3.34958,0,-8.03116,-0.772548,-0.633754,-4.79856,-0.276775,-0.286968,-0.00986222
10521,-3.35085,0,-8.03032,-0.77797,-0.63348,-4.79105,-0.277498,-0.288341,-0.0103446
10522,-3.35211,0,-8.02948,-0.784958,-0.63085,-4.78859,-0.277995,-0.288657,-0.0106691
10523,-3.35338,0,-8.02864,-0.790605,-0.629744,-4.78614,-0.278674,-0.288801,-0.0114729
10524,-3.35465,0,-8.02781,-0.795164,-0.628336,-4.78389,-0.279024,-0.28871,-0.0125543
10525,-3.35591,0,-8.02697,-0.798598,-0.629858,-4.78261,-0.279248,-0.288081,-0.0141145
10526,-3.35718,0,-8.02613,-0.801181,-0.631571,-4.78457,-0.279143,-0.286452,-0.0152489
10527,-3.35845,0,-8.0253,-0.799845,-0.634686,-4.78894,-0.278674,-0.28448,-0.0137359
10528,-3.35971,0,-8.02446,-0.777231,-0.630351,-4.8265,-0.274833,-0.276834,-0.0130506
10529,-3.36097,0,-8.02363,-0.751032,-0.641893,-4.8608,-0.27218,-0.26952,-0.0124067
10530,-3.36224,0,-8.02279,-0.736751,-0.652855,-4.86841,-0.271178,-0.269622,-0.0108787
10531,-3.3635,0,-8.02195,-0.742081,-0.665323,-4.84635,-0.272409,-0.27484,-0.0104049
10532,-3.36476,0,-8.02112,-0.74957,-0.671408,-4.82186,-0.273581,-0.280535,-0.00986948
10533,-3.36603,0,-8.02028,-0.75642,-0.67066,-4.8133,-0.274079,-0.282684,-0.00853863
10534,-3.36729,0,-8.01945,-0.753707,-0.667407,-4.81278,-0.274807,-0.283749,-0.00868882
10535,-3.36855,0,-8.01861,-0.752024,-0.661499,-4.82251,-0.27471,-0.281421,-0.0100377
10536,-3.36981,0,-8.01778,-0.751638,-0.661021,-4.82825,-0.275179,-0.279278,-0.0118453
10537,-3.37107,0,-8.01694,-0.752241,-0.659503,-4.83063,-0.274922,-0.27932,-0.0115217
10538,-3.37233,0,-8.01611,-0.756689,-0.665367,-4.82251,-0.275291,-0.280583,-0.0116996
10539,-3.37359,0,-8.01527,-0.761154,-0.668979,-4.8173,-0.275354,-0.28157,-0.011927
10540,-3.37485,0,-8.01444,-0.762619,-0.669819,-4.81517,-0.275453,-0.281854,-0.0118106
10541,-3.37611,0,-8.01361,-0.75851,-0.666513,-4.81956,-0.275145,-0.281298,-0.0112741
10542,-3.37737,0,-8.01277,-0.754648,-0.661906,-4.82895,-0.274638,-0.279622,-0.0106729
10543,-3.37862,0,-8.01194,-0.748921,-0.660371,-4.83388,-0.274511,-0.278952,-0.0111599
10544,-3.37988,0,-8.01111,-0.749263,-0.66221,-4.83471,-0.274427,-0.27871,-0.011666
10545,-3.38114,0,-8.01027,-0.751262,-0.668362,-4.82833,-0.27464,-0.279885,-0.0120058
10546,-3.38239,0,-8.00944,-0.752133,-0.67301,-4.82288,-0.274542,-0.28052,-0.0123752
10547,-3.38365,0,-8.00861,-0.750306,-0.674502,-4.82539,-0.274117,-0.279946,-0.0118437
10548,-3.3849,0,-8.00777,-0.742962,-0.672197,-4.83179,-0.27339,-0.279171,-0.0107912
10549,-3.38616,0,-8.00694,-0.734958,-0.66982,-4.84056,-0.272477,-0.278157,-0.0100255
10550,-3.38741,0,-8.00611,-0.729754,-0.671855,-4.84456,-0.272159,-0.277663,-0.00958829
10551,-3.38867,0,-8.00528,-0.727758,-0.675965,-4.84343,-0.271929,-0.277922,-0.00984139
10552,-3.38992,0,-8.00444,-0.729302,-0.680922,-4.84133,-0.272004,-0.278199,-0.00969091
10553,-3.39117,0,-8.00361,-0.728655,-0.681804,-4.84136,-0.271961,-0.278262,-0.00951092
10554,-3.39242,0,-8.00278,-0.726508,-0.678945,-4.84393,-0.271876,-0.277856,-0.00936889
10555,-3.39368,0,-8.00195,-0.724855,-0.674861,-4.84799,-0.272014,-0.277329,-0.00979956
10556,-3.39493,0,-8.00112,-0.728644,-0.67084,-4.84861,-0.272485,-0.277028,-0.0107841
10557,-3.39618,0,-8.00029,-0.735062,-0.669498,-4.84308,-0.273305,-0.27819,-0.011801
10558,-3.39743,0,-7.99946,-0.746324,-0.668248,-4.83347,-0.274257,-0.280326,-0.012044
10559,-3.39868,0,-7.99863,-0.757564,-0.665935,-4.82163,-0.275296,-0.283076,-0.0120167
10560,-3.39993,0,-7.99779,-0.768654,-0.662166,-4.80939,-0.276249,-0.285581,-0.0120801
10561,-3.40118,0,-7.99696,-0.779763,-0.657973,-4.80134,-0.27722,-0.287009,-0.0129537
10562,-3.40242,0,-7.99613,-0.789812,-0.65114,-4.79502,-0.278051,-0.28802,-0.0137037
10563,-3.40367,0,-7.9953,-0.80124,-0.643754,-4.79078,-0.278974,-0.289146,-0.0141401
10564,-3.40492,0,-7.99447,-0.813646,-0.636711,-4.78504,-0.279891,-0.290432,-0.0145546
10565,-3.40617,0,-7.99364,-0.827069,-0.631167,-4.7752,-0.280973,-0.29235,-0.0148793
10566,-3.40741,0,-7.99281,-0.842093,-0.624536,-4.76397,-0.281916,-0.294599,-0.0148398
10567,-3.40866,0,-7.99198,-0.854651,-0.61823,-4.75263,-0.282952,-0.29725,-0.0147302
10568,-3.4099,0,-7.99116,-0.868785,-0.609542,-4.74204,-0.283754,-0.299888,-0.0138927
10569,-3.41115,0,-7.99033,-0.88148,-0.599473,-4.7339,-0.284563,-0.303059,-0.0119602
10570,-3.41239,0,-7.9895,-0.892448,-0.592708,-4.72367,-0.285577,-0.305377,-0.0117089
10571,-3.41364,0,-7.98867,-0.90077,-0.585066,-4.71812,-0.286584,-0.306706,-0.0130443
10572,-3.41488,0,-7.98784,-0.909723,-0.573521,-4.71563,-0.287377,-0.307496,-0.0127805
10573,-3.41612,0,-7.98701,-0.920179,-0.562943,-4.70934,-0.288148,-0.308838,-0.0123945
10574,-3.41736,0,-7.98618,-0.932653,-0.551583,-4.69738,-0.288563,-0.313864,-0.00975027
10575,-3.41861,0,-7.98536,-0.951702,-0.552269,-4.66809,-0.289556,-0.319901,-0.00849597
10576,-3.41985,0,-7.98453,-0.963614,-0.548126,-4.66071,-0.290233,-0.320766,-0.00929755
10577,-3.42109,0,-7.9837,-0.973563,-0.541351,-4.66069,-0.29052,-0.320087,-0.0106136
10578,-3.42233,0,-7.98287,-0.979705,-0.544277,-4.65951,-0.291642,-0.317227,-0.0146688
10579,-3.42357,0,-7.98204,-0.985035,-0.526529,-4.69253,-0.291365,-0.307154,-0.0200252
10580,-3.42481,0,-7.98122,-0.989679,-0.516865,-4.72095,-0.292457,-0.296931,-0.0270387
10581,-3.42605,0,-7.98039,-0.994273,-0.500955,-4.74735,-0.292293,-0.289002,-0.0326302
10582,-3.42729,0,-7.97956,-1.00865,-0.497277,-4.74561,-0.292236,-0.287651,-0.031489
10583,-3.42852,0,-7.97874,-1.01289,-0.499138,-4.72499,-0.291905,-0.294346,-0.0294855
10584,-3.42976,0,-7.97791,-1.02725,-0.513487,-4.69708,-0.291247,-0.299477,-0.0277593
10585,-3.431,0,-7.97708,-1.03056,-0.526081,-4.68216,-0.290485,-0.302209,-0.0273741
10586,-3.43224,0,-7.97626,-1.02004,-0.529177,-4.69455,-0.288643,-0.298702,-0.0260409
10587,-3.43347,0,-7.97543,-0.990621,-0.525392,-4.72552,-0.285942,-0.292098,-0.0246619
10588,-3.43471,0,-7.97461,-0.95742,-0.525348,-4.76177,-0.282887,-0.283751,-0.0244478
10589,-3.43594,0,-7.97378,-0.829283,-0.583773,-4.8328,-0.279681,-0.274283,-0.0258988
10590,-3.43718,0,-7.97295,-0.685471,-0.622303,-4.9837,-0.275076,-0.251226,-0.0297177
10591,-3.43841,0,-7.97213,-0.562454,-0.66021,-5.13465,-0.274127,-0.237192,-0.0357702
10592,-3.43965,0,-7.9713,-0.554991,-0.712172,-5.07787,-0.273183,-0.245754,-0.033414
10593,-3.44088,0,-7.97048,-0.595606,-0.75457,-4.96026,-0.274967,-0.262178,-0.024554
10594,-3.44211,0,-7.96965,-0.645108,-0.735113,-4.91222,-0.273029,-0.274769,-0.011112
10595,-3.44334,0,-7.96883,-0.716634,-0.741514,-4.83272,-0.273291,-0.287087,0.00401505
10596,-3.44458,0,-7.96801,-0.768776,-0.735219,-4.77571,-0.274241,-0.299211,0.0160767
10597,-3.44581,0,-7.96718,-0.818935,-0.724387,-4.74308,-0.274055,-0.305674,0.0247814
10598,-3.44704,0,-7.96636,-0.831402,-0.741604,-4.70312,-0.274205,-0.312764,0.0340504
10599,-3.44827,0,-7.96553,-0.832522,-0.741006,-4.72615,-0.27087,-0.305033,0.037678
10600,-3.4495,0,-7.96471,-0.845431,-0.773382,-4.71408,-0.269981,-0.299481,0.0454031
10601,-3.45073,0,-7.96389,-0.799087,-0.748094,-4.80668,-0.265741,-0.280318,0.0455813
10602,-3.45196,0,-7.96306,-0.777069,-0.748279,-4.85261,-0.263104,-0.270094,0.0465947
10603,-3.45318,0,-7.96224,-0.771571,-0.754037,-4.8808,-0.265249,-0.263979,0.0428351
10604,-3.45441,0,-7.96142,-0.809141,-0.760964,-4.83175,-0.268961,-0.271923,0.041197
10605,-3.45564,0,-7.96059,-0.849612,-0.763496,-4.7816,-0.274472,-0.281133,0.0402846
10606,-3.45687,0,-7.95977,-0.846073,-0.711427,-4.80249,-0.277758,-0.272578,0.0346865
10607,-3.45809,0,-7.95895,-0.834779,-0.661449,-4.81468,-0.280717,-0.265058,0.0293179
10608,-3.45932,0,-7.95812,-0.813532,-0.612446,-4.84132,-0.285326,-0.262381,0.0157683
10609,-3.46055,0,-7.9573,-0.828362,-0.597463,-4.83803,-0.287433,-0.264851,0.00600479
10610,-3.46177,0,-7.95648,-0.850058,-0.606934,-4.81939,-0.2878,-0.26832,-0.000846084
10611,-3.463,0,-7.95566,-0.854855,-0.631084,-4.79021,-0.287949,-0.273034,-0.00685463
10612,-3.46422,0,-7.95484,-0.842475,-0.641671,-4.81093,-0.286145,-0.268168,-0.0112292
10613,-3.46544,0,-7.95401,-0.814531,-0.644707,-4.85563,-0.282045,-0.259058,-0.0123906
10614,-3.46667,0,-7.95319,-0.782072,-0.647131,-4.8885,-0.277919,-0.256304,-0.00909633
10615,-3.46789,0,-7.95237,-0.770529,-0.659561,-4.8853,-0.277071,-0.260362,-0.00866313
10616,-3.46911,0,-7.95155,-0.790654,-0.678942,-4.84069,-0.278172,-0.269375,-0.010532
10617,-3.47033,0,-7.95073,-0.818264,-0.693004,-4.79614,-0.279516,-0.277156,-0.0119639
10618,-3.47156,0,-7.94991,-0.832147,-0.691769,-4.7765,-0.279938,-0.281772,-0.0104015
10619,-3.47278,0,-7.94909,-0.820418,-0.663365,-4.80426,-0.27809,-0.278837,-0.0063334
10620,-3.474,0,-7.94827,-0.791725,-0.637886,-4.83613,-0.276558,-0.272956,-0.00710267
10621,-3.47522,0,-7.94745,-0.779172,-0.630196,-4.86366,-0.276519,-0.265834,-0.0129416
10622,-3.47644,0,-7.94663,-0.785683,-0.635978,-4.86212,-0.276455,-0.265859,-0.0138298
10623,-3.47766,0,-7.94581,-0.793074,-0.65208,-4.82761,-0.277118,-0.274386,-0.0123335
10624,-3.47887,0,-7.94499,-0.803386,-0.659654,-4.80432,-0.277586,-0.280201,-0.010599
10625,-3.48009,0,-7.94417,-0.799518,-0.66521,-4.79741,-0.277268,-0.282828,-0.0100415
10626,-3.48131,0,-7.94335,-0.789502,-0.668821,-4.81213,-0.275772,-0.280005,-0.00905621
10627,-3.48253,0,-7.94253,-0.774868,-0.668247,-4.8346,-0.27388,-0.276473,-0.00835091
10628,-3.48374,0,-7.94171,-0.768147,-0.669757,-4.84375,-0.273331,-0.274495,-0.00825255
10629,-3.48496,0,-7.94089,-0.773888,-0.665177,-4.8408,-0.274252,-0.275282,-0.00951441
10630,-3.48618,0,-7.94007,-0.788951,-0.661761,-4.82778,-0.276598,-0.27774,-0.0121353
10631,-3.48739,0,-7.93926,-0.809538,-0.658667,-4.8111,-0.278369,-0.280808,-0.0130412
10632,-3.48861,0,-7.93844,-0.815595,-0.6574,-4.80279,-0.278952,-0.283107,-0.0126837
10633,-3.48982,0,-7.93762,-0.80651,-0.660238,-4.80953,-0.277777,-0.281909,-0.0116854
10634,-3.49103,0,-7.9368,-0.790159,-0.663799,-4.8305,-0.275515,-0.277661,-0.010237
10635,-3.49225,0,-7.93598,-0.773587,-0.667471,-4.84861,-0.273645,-0.274615,-0.00955531
10636,-3.49346,0,-7.93516,-0.769449,-0.673574,-4.85224,-0.273116,-0.274261,-0.00889873
10637,-3.49467,0,-7.93435,-0.775757,-0.677578,-4.84116,-0.274136,-0.276986,-0.00897653
10638,-3.49589,0,-7.93353,-0.78783,-0.67734,-4.82493,-0.275907,-0.279951,-0.0100733
10639,-3.4971,0,-7.93271,-0.796262,-0.671773,-4.81689,-0.277345,-0.281059,-0.0119065
10640,-3.49831,0,-7.9319,-0.797143,-0.665415,-4.82324,-0.277585,-0.279329,-0.0127323
10641,-3.49952,0,-7.93108,-0.790029,-0.662061,-4.83567,-0.276491,-0.276826,-0.0120502
10642,-3.50073,0,-7.93026,-0.781155,-0.665647,-4.84337,-0.27507,-0.27584,-0.0110276
10643,-3.50194,0,-7.92945,-0.779174,-0.673745,-4.84396,-0.274391,-0.276262,-0.0100031
10644,-3.50315,0,-7.92863,-0.782796,-0.683615,-4.83152,-0.274528,-0.279181,-0.00936779
10645,-3.50436,0,-7.92781,-0.789084,-0.689329,-4.81513,-0.27523,-0.28249,-0.00901207
