time,a_x,a_y,a_z,F_x,F_y,F_z,T_x,T_y,T_z,z_1,z_2,z_3,z_4,z_5,z_6
5391343,-1.01409,0.071971,-0.0152643,18.2906,-0.949197,10.2037,0.432382,-0.287489,-0.149886,9.01887,-0.291172,10.0641,0.403429,-0.695445,-0.149886
5392701,-1.01354,0.0775508,-0.0157872,18.2906,-0.949197,10.2037,0.432382,-0.287489,-0.149886,9.0239,-0.240156,10.0593,0.401184,-0.695223,-0.149886
5392769,-1.01354,0.0775505,-0.0158199,18.2906,-0.954156,10.197,0.432698,-0.287628,-0.149916,9.02392,-0.245118,10.0524,0.4015,-0.695362,-0.149916
5394215,-1.01354,0.0775503,-0.0158526,18.2865,-0.966104,10.1883,0.432961,-0.287789,-0.149989,9.01978,-0.257068,10.0434,0.401763,-0.695524,-0.149989
5395648,-1.01354,0.07755,-0.0158853,18.2789,-0.982344,10.1857,0.433298,-0.287987,-0.150065,9.01219,-0.273311,10.0404,0.402101,-0.695722,-0.150065
5396607,-1.01332,0.0787641,-0.0157825,18.2789,-0.982345,10.1856,0.433298,-0.287987,-0.150065,9.01417,-0.26221,10.0413,0.401612,-0.695635,-0.150065
5397099,-1.01332,0.0787639,-0.0158152,18.2751,-0.999963,10.1805,0.433662,-0.288178,-0.149931,9.01038,-0.279832,10.0359,0.401977,-0.695825,-0.149931
5398507,-1.01332,0.0787636,-0.015848,18.2692,-0.996056,10.1741,0.433936,-0.288403,-0.149851,9.00453,-0.275926,10.0292,0.40225,-0.69605,-0.149851
5399954,-1.01332,0.0787633,-0.0158807,18.2599,-0.993972,10.1693,0.434126,-0.288653,-0.150131,8.99519,-0.273845,10.0241,0.402441,-0.6963,-0.150131
5399976,-1.01332,0.0787633,-0.0158807,18.2599,-0.993972,10.1693,0.434126,-0.288653,-0.150131,8.99519,-0.273845,10.0241,0.402441,-0.6963,-0.150131
5400559,-1.00879,0.0828572,-0.0104562,18.2599,-0.993972,10.1692,0.434126,-0.288653,-0.150131,9.03664,-0.236416,10.0736,0.400794,-0.694476,-0.150131
5401385,-1.00879,0.0828571,-0.0104867,18.2556,-0.998431,10.1622,0.434421,-0.288784,-0.150122,9.03232,-0.240875,10.0663,0.401089,-0.694608,-0.150122
5402801,-1.00879,0.0828571,-0.0105172,18.2451,-0.993208,10.1581,0.434315,-0.289123,-0.149969,9.02186,-0.235652,10.0619,0.400983,-0.694947,-0.149969
5404253,-1.00879,0.0828571,-0.0105477,18.2298,-1.00409,10.1606,0.434886,-0.289446,-0.149839,9.00654,-0.246538,10.0642,0.401553,-0.69527,-0.149839
5404430,-1.0079,0.0799225,-0.00760948,18.2298,-1.00409,10.1606,0.434886,-0.289446,-0.149839,9.01466,-0.273369,10.091,0.402734,-0.694913,-0.149839
5405704,-1.0079,0.0799224,-0.00763997,18.2191,-1.00586,10.1508,0.434834,-0.289728,-0.149845,9.00398,-0.275133,10.081,0.402682,-0.695194,-0.149845
5407140,-1.0079,0.0799224,-0.00767046,18.2099,-1.01023,10.1552,0.435202,-0.290087,-0.149859,8.99479,-0.279506,10.085,0.40305,-0.695554,-0.149859
5408322,-1.00755,0.0792805,-0.00606095,18.2099,-1.01023,10.1552,0.435202,-0.290087,-0.149859,8.998,-0.285375,10.0997,0.403308,-0.695413,-0.149859
5408568,-1.00755,0.0792805,-0.00609144,18.1937,-1.01105,10.1375,0.435041,-0.290302,-0.149532,8.98175,-0.286194,10.0818,0.403148,-0.695627,-0.149532
5409993,-1.00755,0.0792804,-0.00612193,18.1862,-0.99536,10.1425,0.435183,-0.29061,-0.149608,8.97429,-0.270505,10.0865,0.403289,-0.695935,-0.149608
5410080,-1.00755,0.0792804,-0.00612193,18.1862,-0.99536,10.1425,0.435183,-0.29061,-0.149608,8.97429,-0.270505,10.0865,0.403289,-0.695935,-0.149608
5411430,-1.00755,0.0792802,-0.00614469,18.1758,-0.999447,10.1273,0.435152,-0.290868,-0.149711,8.96387,-0.274594,10.0711,0.403258,-0.696194,-0.149711
5412296,-1.00296,0.0845049,-0.00636448,18.1758,-0.999447,10.1273,0.435152,-0.290868,-0.149711,9.00586,-0.226825,10.0691,0.401156,-0.694346,-0.149711
5412833,-1.00296,0.0845047,-0.00638724,18.1658,-0.997438,10.1288,0.43516,-0.291217,-0.14954,8.99586,-0.224818,10.0704,0.401164,-0.694695,-0.14954
5414260,-1.00296,0.0845045,-0.00641,18.1553,-0.998636,10.1282,0.435161,-0.291566,-0.149579,8.9853,-0.226018,10.0696,0.401166,-0.695044,-0.149579
5415694,-1.00296,0.0845043,-0.00643276,18.1429,-1.00092,10.1209,0.435199,-0.291897,-0.14957,8.97296,-0.228308,10.062,0.401204,-0.695375,-0.14957
5416194,-1.00117,0.0884907,-0.00651859,18.1429,-1.00092,10.1208,0.435199,-0.291897,-0.14957,8.98935,-0.191861,10.0612,0.399601,-0.694654,-0.14957
5417135,-1.00117,0.0884905,-0.00654135,18.1274,-1.00106,10.1252,0.435242,-0.29234,-0.14953,8.9738,-0.192,10.0654,0.399644,-0.695097,-0.14953
5418570,-1.00117,0.0884903,-0.00656411,18.1213,-1.0045,10.1171,0.435248,-0.292705,-0.149835,8.96773,-0.195443,10.0571,0.399649,-0.695462,-0.149835
5419767,-1.00117,0.0884903,-0.00656411,18.1213,-1.0045,10.1171,0.435248,-0.292705,-0.149835,8.96773,-0.195443,10.0571,0.399649,-0.695462,-0.149835
5420005,-1.00117,0.0884905,-0.00658378,18.1161,-1.01486,10.12,0.435431,-0.292987,-0.149801,8.96255,-0.205797,10.0598,0.399832,-0.695744,-0.149801
5420118,-0.996312,0.0893591,-0.00524128,18.1161,-1.01486,10.12,0.435431,-0.292987,-0.149801,9.00692,-0.197855,10.0721,0.399483,-0.693792,-0.149801
5421423,-0.996312,0.0893593,-0.00526095,18.1107,-1.01857,10.1205,0.435445,-0.293321,-0.149835,9.00147,-0.201566,10.0724,0.399497,-0.694126,-0.149835
5422857,-0.996312,0.0893595,-0.00528062,18.1077,-1.03229,10.1182,0.435785,-0.293639,-0.149866,8.99848,-0.215283,10.0699,0.399837,-0.694444,-0.149866
5424122,-0.992309,0.0876296,-0.00692446,18.1077,-1.03229,10.1181,0.435785,-0.293639,-0.149866,9.03508,-0.231099,10.0548,0.400533,-0.692834,-0.149866
5424307,-0.992309,0.0876298,-0.00694413,18.1105,-1.04385,10.1188,0.435883,-0.293817,-0.15012,9.03788,-0.242662,10.0553,0.40063,-0.693012,-0.15012
5425737,-0.992309,0.08763,-0.0069638,18.1071,-1.03734,10.1213,0.436014,-0.294121,-0.150226,9.0345,-0.236145,10.0577,0.400761,-0.693316,-0.150226
5427147,-0.992309,0.0876302,-0.00698347,18.1114,-1.04524,10.1199,0.436255,-0.294261,-0.14997,9.03883,-0.244049,10.056,0.401002,-0.693456,-0.14997
5428036,-0.990754,0.0842022,-0.00783111,18.1114,-1.04524,10.1199,0.436255,-0.294261,-0.14997,9.05305,-0.27539,10.0483,0.402381,-0.69283,-0.14997
5428593,-0.990754,0.0842024,-0.00785078,18.1176,-1.0367,10.1193,0.43627,-0.294433,-0.150003,9.05919,-0.266846,10.0476,0.402397,-0.693002,-0.150003
5429930,-0.990754,0.0842024,-0.00785078,18.1176,-1.0367,10.1193,0.43627,-0.294433,-0.150003,9.05919,-0.266846,10.0476,0.402397,-0.693002,-0.150003
5430033,-0.990754,0.0842024,-0.0078563,18.1223,-1.03553,10.1198,0.436253,-0.294557,-0.150213,9.06395,-0.26567,10.0479,0.402379,-0.693126,-0.150213
5431468,-0.990754,0.0842023,-0.00786182,18.1307,-1.04184,10.1194,0.436335,-0.294656,-0.149967,9.07235,-0.271985,10.0475,0.402461,-0.693225,-0.149967
5431929,-0.99591,0.083459,-0.00897097,18.1307,-1.04184,10.1194,0.436335,-0.294656,-0.149967,9.02522,-0.27878,10.0374,0.40276,-0.695299,-0.149967
5432880,-0.99591,0.083459,-0.00897649,18.1416,-1.02206,10.1278,0.436295,-0.2947,-0.149837,9.03605,-0.259001,10.0457,0.402721,-0.695343,-0.149837
5434322,-0.99591,0.0834589,-0.008982,18.1432,-1.02008,10.1264,0.436272,-0.294811,-0.149631,9.03768,-0.257023,10.0443,0.402698,-0.695454,-0.149631
5435749,-0.99591,0.0834588,-0.00898752,18.1474,-1.01322,10.1309,0.436347,-0.294836,-0.149723,9.04187,-0.250165,10.0488,0.402772,-0.695479,-0.149723
5435862,-0.997059,0.087696,-0.00969029,18.1474,-1.01322,10.1309,0.436347,-0.294836,-0.149723,9.03136,-0.211426,10.0423,0.401068,-0.695941,-0.149723
5437191,-0.997059,0.0876959,-0.00969581,18.1535,-0.992541,10.1347,0.436119,-0.294803,-0.149784,9.03752,-0.190744,10.0461,0.40084,-0.695908,-0.149784
5438655,-0.997059,0.0876959,-0.00970133,18.1636,-0.986715,10.1411,0.436191,-0.294676,-0.149814,9.04761,-0.184919,10.0524,0.400912,-0.695781,-0.149814
5439792,-0.99751,0.0819194,-0.0100735,18.1636,-0.986715,10.1411,0.436191,-0.294676,-0.149814,9.04348,-0.237733,10.049,0.403236,-0.695963,-0.149814
5440053,-0.99751,0.0819193,-0.0100791,18.1793,-0.97254,10.1446,0.436022,-0.294632,-0.149759,9.05915,-0.223558,10.0524,0.403066,-0.695919,-0.149759
5440149,-0.99751,0.0819193,-0.0100791,18.1793,-0.97254,10.1446,0.436022,-0.294632,-0.149759,9.05915,-0.223558,10.0524,0.403066,-0.695919,-0.149759
5441486,-0.99751,0.0819193,-0.0100587,18.1898,-0.976538,10.1515,0.435912,-0.294526,-0.149755,9.06968,-0.227556,10.0596,0.402957,-0.695813,-0.149755
5442896,-0.99751,0.0819193,-0.0100384,18.1962,-0.973864,10.1518,0.435948,-0.294468,-0.149818,9.07602,-0.224882,10.06,0.402993,-0.695755,-0.149818
5443702,-0.996059,0.0806693,-0.00673698,18.1962,-0.973864,10.1518,0.435948,-0.294468,-0.149818,9.08928,-0.236311,10.0902,0.403496,-0.695171,-0.149818
5444336,-0.996059,0.0806693,-0.00671666,18.2051,-0.951288,10.1518,0.435678,-0.294338,-0.14991,9.09817,-0.213735,10.0904,0.403225,-0.695042,-0.14991
5445772,-0.996059,0.0806693,-0.00669634,18.2191,-0.94293,10.1469,0.435431,-0.294155,-0.149941,9.11222,-0.205377,10.0857,0.402979,-0.694858,-0.149941
5447209,-0.996059,0.0806693,-0.00667602,18.2232,-0.936896,10.1417,0.435193,-0.294046,-0.14996,9.11636,-0.199343,10.0807,0.402741,-0.694749,-0.14996
5447654,-1.00172,0.0830772,-0.00719241,18.2232,-0.936896,10.1417,0.435193,-0.294046,-0.14996,9.06463,-0.177327,10.076,0.401772,-0.697025,-0.14996
5448625,-1.00172,0.0830772,-0.00717209,18.2221,-0.92541,10.1401,0.434982,-0.293955,-0.150005,9.06345,-0.165842,10.0746,0.401561,-0.696934,-0.150005
5449878,-1.00172,0.0830772,-0.00717209,18.2221,-0.92541,10.1401,0.434982,-0.293955,-0.150005,9.06345,-0.165842,10.0746,0.401561,-0.696934,-0.150005
5450067,-1.00172,0.0830774,-0.00714873,18.2181,-0.934895,10.136,0.435064,-0.293904,-0.149895,9.05952,-0.175325,10.0706,0.401643,-0.696883,-0.149895
5451505,-1.00172,0.0830775,-0.00712537,18.2124,-0.93873,10.1363,0.435066,-0.293966,-0.149911,9.05374,-0.179159,10.0711,0.401645,-0.696945,-0.149911
5451533,-1.00393,0.0784428,-0.00743035,18.2124,-0.938729,10.1363,0.435066,-0.293966,-0.149911,9.03353,-0.221534,10.0683,0.40351,-0.697834,-0.149911
5452942,-1.00393,0.0784429,-0.00740699,18.2093,-0.940849,10.1374,0.435008,-0.293946,-0.150013,9.03049,-0.223652,10.0697,0.403451,-0.697815,-0.150013
5454359,-1.00393,0.078443,-0.00738363,18.2068,-0.949422,10.1364,0.435054,-0.293956,-0.150181,9.02798,-0.232224,10.0689,0.403498,-0.697824,-0.150181
5455434,-1.00332,0.0774302,-0.00508656,18.2068,-0.949422,10.1364,0.435054,-0.293956,-0.150181,9.0335,-0.241484,10.0899,0.403905,-0.697581,-0.150181
5455791,-1.00332,0.0774303,-0.0050632,18.2055,-0.945879,10.1375,0.434881,-0.293893,-0.150087,9.03218,-0.23794,10.0912,0.403732,-0.697518,-0.150087
5457249,-1.00332,0.0774305,-0.00503984,18.2028,-0.957077,10.1327,0.434927,-0.293916,-0.150046,9.02951,-0.249137,10.0866,0.403778,-0.697542,-0.150046
5458684,-1.00332,0.0774306,-0.00501648,18.1974,-0.964849,10.1353,0.435069,-0.293937,-0.150187,9.02409,-0.256907,10.0894,0.403919,-0.697562,-0.150187
5459352,-1.00693,0.0756805,-0.00482909,18.1974,-0.964849,10.1353,0.435069,-0.293937,-0.150187,8.99107,-0.272908,10.0912,0.404623,-0.699015,-0.150187
5459771,-1.00693,0.0756805,-0.00482909,18.1974,-0.964849,10.1353,0.435069,-0.293937,-0.150187,8.99107,-0.272908,10.0912,0.404623,-0.699015,-0.150187
5460093,-1.00693,0.0756802,-0.00480079,18.2013,-0.96581,10.1337,0.434983,-0.293881,-0.150056,8.99502,-0.273872,10.0898,0.404538,-0.698959,-0.150056
5461549,-1.00693,0.0756799,-0.00477248,18.1996,-0.975857,10.1276,0.435041,-0.294022,-0.1497,8.99325,-0.283922,10.084,0.404596,-0.6991,-0.1497
5462994,-1.00693,0.0756796,-0.00474418,18.1967,-0.972147,10.124,0.434942,-0.293966,-0.149892,8.99036,-0.280215,10.0806,0.404497,-0.699045,-0.149892
5463290,-1.00836,0.0753,-0.00468009,18.1967,-0.972147,10.124,0.434942,-0.293966,-0.149892,8.97734,-0.283685,10.0812,0.404649,-0.699617,-0.149892
5464402,-1.00836,0.0752997,-0.00465178,18.1921,-0.96453,10.1257,0.434949,-0.29388,-0.150138,8.97281,-0.276071,10.0831,0.404656,-0.699531,-0.150138
5465808,-1.00836,0.0752994,-0.00462348,18.1884,-0.976277,10.1226,0.435048,-0.294067,-0.149841,8.96908,-0.28782,10.0803,0.404756,-0.699718,-0.149841
5467184,-1.01039,0.0834294,-0.00382499,18.1884,-0.976277,10.1226,0.435048,-0.294067,-0.149841,8.95047,-0.213489,10.0876,0.401486,-0.700537,-0.149841
5467251,-1.01039,0.0834291,-0.00379668,18.1781,-0.985027,10.1238,0.435159,-0.294142,-0.149672,8.94011,-0.222241,10.0891,0.401596,-0.700612,-0.149672
5468696,-1.01039,0.0834288,-0.00376838,18.179,-0.978895,10.1294,0.435288,-0.294076,-0.150182,8.94103,-0.216112,10.0949,0.401725,-0.700546,-0.150182
5469806,-1.01039,0.0834288,-0.00376838,18.179,-0.978895,10.1294,0.435288,-0.294076,-0.150182,8.94103,-0.216112,10.0949,0.401725,-0.700546,-0.150182
5470130,-1.01039,0.0834288,-0.00374637,18.1728,-0.984465,10.1354,0.435242,-0.29431,-0.150268,8.93486,-0.221682,10.1011,0.40168,-0.70078,-0.150268
5471114,-1.00705,0.083864,-0.00335628,18.1728,-0.984465,10.1354,0.435242,-0.29431,-0.150268,8.96545,-0.217703,10.1047,0.401505,-0.699434,-0.150268
5471551,-1.00705,0.083864,-0.00333428,18.1669,-0.979907,10.1341,0.435144,-0.294454,-0.149615,8.95956,-0.213145,10.1036,0.401406,-0.699578,-0.149615
5472975,-1.00705,0.083864,-0.00331227,18.1631,-0.973736,10.1376,0.435284,-0.294453,-0.149804,8.9557,-0.206974,10.1073,0.401546,-0.699577,-0.149804
5474442,-1.00705,0.083864,-0.00329027,18.1642,-0.972768,10.1365,0.43518,-0.294454,-0.150089,8.95683,-0.206006,10.1064,0.401442,-0.699578,-0.150089
5475064,-1.00573,0.0839584,-0.00594313,18.1642,-0.972768,10.1365,0.43518,-0.294454,-0.150089,8.96888,-0.205143,10.0822,0.401404,-0.699048,-0.150089
5475857,-1.00573,0.0839584,-0.00592113,18.1604,-0.974224,10.139,0.435143,-0.294641,-0.149587,8.96507,-0.206599,10.0849,0.401368,-0.699235,-0.149587
5477286,-1.00573,0.0839584,-0.00589912,18.1663,-0.995323,10.1429,0.435429,-0.29461,-0.149744,8.97096,-0.227698,10.089,0.401653,-0.699204,-0.149744
5478716,-1.00573,0.0839584,-0.00587712,18.1782,-1.01204,10.155,0.435694,-0.294534,-0.149969,8.98287,-0.244415,10.1013,0.401919,-0.699127,-0.149969
5478969,-0.998557,0.0805396,-0.00698721,18.1782,-1.01204,10.155,0.435694,-0.294534,-0.149969,9.04846,-0.275673,10.0912,0.403294,-0.696242,-0.149969
5480098,-0.998557,0.0805396,-0.00698721,18.1782,-1.01204,10.155,0.435694,-0.294534,-0.149969,9.04846,-0.275673,10.0912,0.403294,-0.696242,-0.149969
5480151,-0.998557,0.0805399,-0.00694994,18.1857,-1.03394,10.1599,0.436003,-0.294523,-0.14989,9.056,-0.297571,10.0964,0.403603,-0.696231,-0.14989
5481580,-0.998557,0.0805401,-0.00691267,18.1973,-1.04402,10.1641,0.436391,-0.294287,-0.14998,9.06762,-0.30765,10.1009,0.40399,-0.695995,-0.14998
5482899,-1.00269,0.0889758,-0.00753581,18.1973,-1.04402,10.1641,0.436391,-0.294287,-0.14998,9.02982,-0.230523,10.0952,0.400597,-0.697658,-0.14998
5482994,-1.00269,0.0889761,-0.00749854,18.209,-1.0436,10.1645,0.436539,-0.294183,-0.150346,9.04143,-0.230098,10.096,0.400745,-0.697555,-0.150346
5484460,-1.00269,0.0889764,-0.00746127,18.2225,-1.04113,10.1603,0.436758,-0.294041,-0.150164,9.05499,-0.227623,10.092,0.400964,-0.697412,-0.150164
5485912,-1.00269,0.0889766,-0.007424,18.2275,-1.04618,10.1576,0.436861,-0.293876,-0.149794,9.05996,-0.232678,10.0898,0.401067,-0.697248,-0.149794
5486811,-1.00432,0.0908021,-0.00758382,18.2275,-1.04618,10.1577,0.436861,-0.293876,-0.149794,9.04511,-0.215987,10.0883,0.400333,-0.697901,-0.149794
5487343,-1.00432,0.0908024,-0.00754656,18.2355,-1.0461,10.157,0.437022,-0.293682,-0.15009,9.05308,-0.215902,10.088,0.400493,-0.697707,-0.15009
5488763,-1.00432,0.0908027,-0.00750929,18.2431,-1.05482,10.1566,0.437302,-0.293592,-0.150188,9.06073,-0.224623,10.088,0.400774,-0.697616,-0.150188
5489819,-1.00432,0.0908027,-0.00750929,18.2431,-1.05482,10.1566,0.437302,-0.293592,-0.150188,9.06073,-0.224623,10.088,0.400774,-0.697616,-0.150188
5490176,-1.00432,0.0908027,-0.00746768,18.2443,-1.0538,10.1574,0.437538,-0.293348,-0.149847,9.06194,-0.223602,10.0891,0.401009,-0.697372,-0.149847
5490722,-1.00777,0.0927274,-0.0094126,18.2443,-1.0538,10.1575,0.437538,-0.293348,-0.149847,9.03038,-0.206004,10.0714,0.400234,-0.698761,-0.149847
5491607,-1.00777,0.0927274,-0.00937099,18.2428,-1.04632,10.157,0.437572,-0.293348,-0.149835,9.02888,-0.198521,10.0714,0.400269,-0.698761,-0.149835
5493079,-1.00777,0.0927274,-0.00932939,18.2407,-1.03297,10.1556,0.437588,-0.293363,-0.149976,9.02679,-0.185171,10.0703,0.400285,-0.698776,-0.149976
5494482,-1.00777,0.0927273,-0.00928778,18.2373,-1.01779,10.1543,0.437483,-0.293305,-0.149963,9.02339,-0.169995,10.0694,0.40018,-0.698718,-0.149963
5494632,-1.01268,0.0908525,-0.0103902,18.2373,-1.01779,10.1544,0.437483,-0.293305,-0.149963,8.97848,-0.187137,10.0594,0.400934,-0.700694,-0.149963
5495895,-1.01268,0.0908525,-0.0103486,18.2325,-1.01377,10.1514,0.437454,-0.293274,-0.149958,8.97362,-0.183109,10.0568,0.400905,-0.700663,-0.149958
5497335,-1.01268,0.0908525,-0.010307,18.2351,-1.01914,10.1498,0.437442,-0.293245,-0.149767,8.97627,-0.188487,10.0556,0.400894,-0.700634,-0.149767
5498571,-1.01462,0.0904446,-0.0112786,18.2351,-1.01914,10.1499,0.437442,-0.293245,-0.149767,8.95855,-0.192217,10.0468,0.401058,-0.701413,-0.149767
5498768,-1.01462,0.0904446,-0.011237,18.2338,-1.02759,10.1493,0.437499,-0.293149,-0.150021,8.95726,-0.200659,10.0466,0.401114,-0.701318,-0.150021
5499932,-1.01462,0.0904446,-0.011237,18.2338,-1.02759,10.1493,0.437499,-0.293149,-0.150021,8.95726,-0.200659,10.0466,0.401114,-0.701318,-0.150021
5500232,-1.01462,0.0904443,-0.0111963,18.226,-1.0447,10.151,0.437681,-0.293186,-0.14998,8.94945,-0.217779,10.0486,0.401296,-0.701355,-0.14998
5501658,-1.01462,0.0904441,-0.0111556,18.2219,-1.05012,10.1534,0.43798,-0.293169,-0.150095,8.94538,-0.223193,10.0514,0.401595,-0.701337,-0.150095
5502494,-1.00575,0.0867234,-0.00698344,18.2219,-1.05012,10.1534,0.43798,-0.293169,-0.150095,9.02646,-0.257212,10.0896,0.403092,-0.69777,-0.150095
5503100,-1.00575,0.0867232,-0.00694276,18.2168,-1.05859,10.1496,0.438237,-0.29319,-0.150185,9.02134,-0.265683,10.0862,0.40335,-0.697791,-0.150185
5504532,-1.00575,0.0867229,-0.00690208,18.2114,-1.07835,10.1534,0.438612,-0.293166,-0.149926,9.0159,-0.285451,10.0903,0.403725,-0.697767,-0.149926
5505956,-1.00575,0.0867227,-0.0068614,18.2101,-1.08086,10.1536,0.438798,-0.293174,-0.150018,9.01458,-0.287958,10.0909,0.40391,-0.697775,-0.150018
5506384,-1.00774,0.090309,-0.0046835,18.2101,-1.08086,10.1536,0.438798,-0.293174,-0.150018,8.99642,-0.255169,10.1108,0.402468,-0.698574,-0.150018
5507391,-1.00774,0.0903087,-0.00464282,18.201,-1.08318,10.1539,0.439129,-0.29316,-0.149968,8.98736,-0.257493,10.1114,0.402799,-0.698561,-0.149968
5508823,-1.00774,0.0903085,-0.00460214,18.1987,-1.09523,10.1552,0.439378,-0.293253,-0.1498,8.98508,-0.269544,10.1131,0.403048,-0.698654,-0.1498
5509991,-1.00774,0.0903085,-0.00460214,18.1987,-1.09523,10.1552,0.439378,-0.293253,-0.1498,8.98508,-0.269544,10.1131,0.403048,-0.698654,-0.1498
5510267,-1.00774,0.0903087,-0.00456177,18.1993,-1.09414,10.161,0.439567,-0.293253,-0.149918,8.98568,-0.268456,10.1193,0.403237,-0.698653,-0.149918
5510277,-1.00852,0.0910907,-0.00367316,18.1993,-1.09414,10.1611,0.439567,-0.293253,-0.149918,8.97852,-0.261306,10.1275,0.402922,-0.698968,-0.149918
5511680,-1.00852,0.0910909,-0.00363279,18.1984,-1.09382,10.1633,0.439839,-0.293315,-0.149906,8.97757,-0.260985,10.1301,0.403194,-0.699031,-0.149906
5513081,-1.00852,0.0910911,-0.00359242,18.2004,-1.08655,10.168,0.439904,-0.293338,-0.150084,8.97962,-0.253711,10.1352,0.403259,-0.699054,-0.150084
5514174,-1.0044,0.092789,-0.00653619,18.2004,-1.08655,10.1681,0.439904,-0.293338,-0.150084,9.01732,-0.238186,10.1083,0.402576,-0.697395,-0.150084
5514555,-1.0044,0.0927892,-0.00649583,18.2021,-1.08181,10.1723,0.439904,-0.293381,-0.149909,9.01894,-0.233443,10.1129,0.402576,-0.697438,-0.149909
5515993,-1.0044,0.0927894,-0.00645546,18.2034,-1.08115,10.1759,0.439857,-0.293377,-0.149894,9.02032,-0.232783,10.1169,0.402529,-0.697434,-0.149894
5517409,-1.0044,0.0927895,-0.00641509,18.2036,-1.06218,10.181,0.439769,-0.293456,-0.149977,9.02049,-0.213814,10.1223,0.40244,-0.697513,-0.149977
5518122,-1.00276,0.0941167,-0.00806001,18.2036,-1.06218,10.181,0.439769,-0.293456,-0.149977,9.03541,-0.201679,10.1073,0.401906,-0.696857,-0.149977
5518815,-1.00276,0.0941169,-0.00801964,18.2061,-1.03865,10.1871,0.439621,-0.293399,-0.150213,9.03789,-0.178148,10.1138,0.401759,-0.6968,-0.150213
5519997,-1.00276,0.0941169,-0.00801964,18.2061,-1.03865,10.1871,0.439621,-0.293399,-0.150213,9.03789,-0.178148,10.1138,0.401759,-0.6968,-0.150213
5520258,-1.00276,0.0941166,-0.00797853,18.2104,-1.02372,10.1886,0.439385,-0.293388,-0.150382,9.0422,-0.16322,10.1156,0.401523,-0.696789,-0.150382
5521682,-1.00276,0.0941163,-0.00793742,18.2187,-0.994393,10.1907,0.438866,-0.293335,-0.150299,9.05054,-0.133896,10.1182,0.401004,-0.696736,-0.150299
5522076,-1.0039,0.0944033,-0.00989746,18.2187,-0.994394,10.1908,0.438866,-0.293335,-0.150299,9.04012,-0.131272,10.1003,0.400889,-0.697194,-0.150299
5523126,-1.0039,0.094403,-0.00985635,18.2324,-0.970368,10.1907,0.438367,-0.293248,-0.150067,9.0538,-0.107248,10.1006,0.400389,-0.697107,-0.150067
5524540,-1.0039,0.0944027,-0.00981524,18.2391,-0.953224,10.1927,0.437982,-0.293105,-0.149907,9.06051,-0.0901073,10.103,0.400005,-0.696964,-0.149907
5526017,-1.0039,0.0944025,-0.00977413,18.2364,-0.941906,10.1933,0.437416,-0.292985,-0.149944,9.05775,-0.0787921,10.104,0.399439,-0.696844,-0.149944
5526029,-1.00331,0.0852751,-0.0087278,18.2364,-0.941906,10.1934,0.437416,-0.292985,-0.149944,9.06317,-0.162243,10.1136,0.403111,-0.696606,-0.149944
5527448,-1.00331,0.0852748,-0.00868669,18.2486,-0.935979,10.1959,0.437113,-0.29286,-0.149978,9.07542,-0.156319,10.1165,0.402808,-0.696481,-0.149978
5528879,-1.00331,0.0852745,-0.00864558,18.2602,-0.923599,10.1961,0.436721,-0.292669,-0.149958,9.08695,-0.143941,10.117,0.402416,-0.69629,-0.149958
5529900,-1.00308,0.0773983,-0.00812578,18.2602,-0.923599,10.1961,0.436721,-0.292669,-0.149958,9.08907,-0.215953,10.1218,0.405584,-0.696197,-0.149958
5530222,-1.00308,0.0773983,-0.00812578,18.2602,-0.923599,10.1961,0.436721,-0.292669,-0.149958,9.08907,-0.215953,10.1218,0.405584,-0.696197,-0.149958
5530296,-1.00308,0.0773985,-0.00808714,18.2675,-0.920875,10.1963,0.436412,-0.292463,-0.149894,9.09641,-0.213226,10.1223,0.405275,-0.695991,-0.149894
5531707,-1.00308,0.0773988,-0.0080485,18.2734,-0.909573,10.1943,0.435717,-0.292388,-0.150012,9.10228,-0.201923,10.1207,0.404581,-0.695916,-0.150012
5533154,-1.00308,0.077399,-0.00800987,18.2801,-0.913097,10.1996,0.435677,-0.292244,-0.149966,9.10896,-0.205444,10.1264,0.40454,-0.695772,-0.149966
