seq,Fx,Fy,Fz,Mx,My,Mz
3385,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3386,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3387,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3388,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3389,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3390,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3391,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3392,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3393,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3394,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3395,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3396,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3397,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3398,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3399,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3400,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3401,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3402,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3403,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3404,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3405,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
3406,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3407,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3408,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3409,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3410,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3411,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3412,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
3413,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3414,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3415,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3416,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3417,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3418,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3419,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3420,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3421,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3422,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3423,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3424,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3425,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3426,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3427,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3428,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3429,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3430,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3431,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3432,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3433,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3434,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3435,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3436,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3437,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3438,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3439,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3440,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3441,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3442,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3443,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3444,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3445,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3446,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3447,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3448,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3449,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3450,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3451,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3452,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3453,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3454,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3455,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3456,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3457,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3458,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3459,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3460,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3461,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3462,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3463,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3464,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3465,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3466,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3467,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3468,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3469,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3470,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3471,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3472,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3473,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3474,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3475,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3476,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3477,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3478,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3479,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3480,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3481,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3482,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3483,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3484,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3485,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3486,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3487,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3488,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3489,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3490,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3491,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3492,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3493,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3494,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3495,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3496,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
3497,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3498,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3499,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3500,-0.296947,-0.251437,-4.99325,-0.0130517,0.0320991,-0.00478399
3501,-0.293915,-0.251936,-4.99166,-0.0117164,0.032706,-0.00554207
3502,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3503,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3504,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3505,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3506,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3507,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3508,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3509,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3510,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3511,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3512,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3513,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3514,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
3515,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3516,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3517,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3518,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3519,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3520,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3521,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3522,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3523,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3524,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3525,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3526,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3527,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3528,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3529,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3530,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3531,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3532,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3533,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3534,-0.301074,-0.250063,-4.99262,-0.0134384,0.0333648,-0.00332123
3535,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3536,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3537,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3538,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3539,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3540,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3541,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3542,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3543,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3544,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3545,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3546,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3547,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3548,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3549,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3550,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3551,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3552,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3553,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3554,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3555,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3556,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3557,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3558,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3559,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3560,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3561,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3562,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3563,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3564,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3565,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3566,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3567,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3568,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3569,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3570,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3571,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3572,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3573,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3574,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3575,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3576,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3577,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3578,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3579,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3580,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3581,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3582,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3583,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3584,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3585,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3586,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3587,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3588,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3589,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3590,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3591,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3592,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3593,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3594,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3595,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3596,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3597,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3598,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3599,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3600,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3601,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3602,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3603,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3604,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3605,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3606,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3607,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3608,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3609,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3610,-0.296926,-0.249388,-4.99397,-0.013097,0.0348826,-0.00480969
3611,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3612,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3613,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3614,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3615,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3616,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3617,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3618,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3619,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3620,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3621,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3622,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3623,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3624,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3625,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3626,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3627,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3628,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3629,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3630,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3631,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3632,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3633,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3634,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3635,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3636,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3637,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3638,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3639,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3640,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3641,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3642,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3643,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3644,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3645,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3646,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3647,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3648,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3649,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3650,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3651,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3652,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3653,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3654,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3655,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3656,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3657,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3658,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3659,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3660,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3661,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3662,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3663,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3664,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3665,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3666,-0.298043,-0.250553,-4.99103,-0.0121034,0.0339722,-0.0040785
3667,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3668,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3669,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3670,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3671,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3672,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3673,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3674,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3675,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3676,-0.300894,-0.247462,-4.98938,-0.0129356,0.0330366,-0.00520556
3677,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3678,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3679,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3680,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3681,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3682,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3683,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3684,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3685,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3686,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3687,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3688,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3689,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3690,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3691,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3692,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3693,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3694,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3695,-0.301983,-0.256542,-4.99305,-0.0141366,0.0328433,-0.00370075
3696,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3697,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3698,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3699,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3700,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3701,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3702,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3703,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3704,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3705,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3706,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3707,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3708,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3709,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3710,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3711,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3712,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3713,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3714,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3715,-0.305027,-0.24609,-4.98875,-0.0133222,0.0343032,-0.00374285
3716,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3717,-0.296926,-0.249388,-4.99397,-0.013097,0.0348826,-0.00480969
3718,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3719,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3720,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3721,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3722,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3723,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3724,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3725,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
3726,-0.297827,-0.255871,-4.99441,-0.0137948,0.0343602,-0.00518915
3727,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3728,-0.302907,-0.253057,-4.98758,-0.0126863,0.0343875,-0.00487983
3729,-0.298951,-0.257034,-4.99146,-0.0128023,0.0334499,-0.00445805
3730,-0.30593,-0.252571,-4.98918,-0.01402,0.0337811,-0.00412236
